Unnamed: 0,id,state,constitution,election_year,candidate,gender,party,age,category,votes_received,votes_received_perc,num_seats,state_pc_year,rank,result,election_year_clean,vote_share_pct,state_raw,state_canonical,vote_share_lag1,vote_swing,vote_share_lag2,is_winner,is_incumbent,vote_share_frac,vote_share_frac_sq,fragmentation_index,alliance,coalition_strength_score,gdp_share_pct,literacy_persons_pct,gdp_zscore,literacy_zscore
59389,2569.0,RAJASTHAN,UDAIPUR,1980 (7th LOK SABHA),BASANTI LAL MANDOWARA,M,IND,,,6554.0,1.53%,1,RAJASTHAN-UDAIPUR-1980 (7th LOK SABHA),3,2nd runner up,1980,1.53,RAJASTHAN,Rajasthan,1.01,0.52,2.1,0,0,0.0153,0.00023409,2.2712051007450937,Unaffiliated,100.01,390.0,34.45,-1.4347408881473693,-1.2078779841260325
59390,2570.0,RAJASTHAN,UDAIPUR,1980 (7th LOK SABHA),RAM CHANDRA SHARMA,M,IND,,,6435.0,1.50%,1,RAJASTHAN-UDAIPUR-1980 (7th LOK SABHA),4,loser,1980,1.5,RAJASTHAN,Rajasthan,1.53,-0.03,1.01,0,0,0.015,0.000225,2.2712051007450937,Unaffiliated,100.01,390.0,34.45,-1.4347408881473693,-1.2078779841260325
20723,856.0,GUJARAT,JUNAGADH,1980 (7th LOK SABHA),GANDHI GOKALDAS MADHAVJI,M,IND,,,3676.0,1.12%,1,GUJARAT-JUNAGADH-1980 (7th LOK SABHA),4,loser,1980,1.12,GUJARAT,Gujarat,0.65,0.4700000000000001,0.84,0,0,0.0112,0.00012544,2.2618214891769357,Unaffiliated,100.0,630.0,34.45,-0.808734137891,-1.2078779841260325
20724,857.0,GUJARAT,JUNAGADH,1980 (7th LOK SABHA),SOLANKI MULJI DAYA,M,IND,,,3130.0,0.95%,1,GUJARAT-JUNAGADH-1980 (7th LOK SABHA),5,loser,1980,0.95,GUJARAT,Gujarat,1.12,-0.1700000000000001,0.65,0,0,0.0095,9.025e-05,2.2618214891769357,Unaffiliated,100.0,630.0,34.45,-0.808734137891,-1.2078779841260325
85185,4050.0,WEST BENGAL,ASANSOL,1980 (7th LOK SABHA),MITRA GOPIKARANJAN (DR. G.R. MITRA),M,JNP,,,27222.0,6.65%,1,WEST BENGAL-ASANSOL-1980 (7th LOK SABHA),3,2nd runner up,1980,6.65,WEST BENGAL,West Bengal,,,,0,0,0.0665,0.00442225,2.819973829514873,Unaffiliated,100.0,880.0000000000001,34.45,-0.15664377304061497,-1.2078779841260325
85190,4054.0,WEST BENGAL,ASANSOL,1980 (7th LOK SABHA),DOMAN PRASAD BHUIYAN,M,RPI,,,5749.0,1.40%,1,WEST BENGAL-ASANSOL-1980 (7th LOK SABHA),7,loser,1980,1.4,WEST BENGAL,West Bengal,,,,0,0,0.0139999999999999,0.0001959999999999,2.819973829514873,Unaffiliated,100.0,880.0000000000001,34.45,-0.15664377304061497,-1.2078779841260325
10952,330.0,BIHAR,HAJIPUR,1980 (7th LOK SABHA),SHYAMA KUMARI,F,INC(I),,SC,70295.0,15.24%,1,BIHAR-HAJIPUR (SC)-1980 (7th LOK SABHA),3,2nd runner up,1980,15.24,BIHAR,Bihar,,,,0,0,0.1524,0.02322576,2.350829136260945,Unaffiliated,100.01,630.0,34.45,-0.808734137891,-1.2078779841260325
27422,1228.0,KARNATAKA,BANGALORE NORTH,1980 (7th LOK SABHA),B.S. NAZEER HUSSAIN KHAN,M,IND,,,1123.0,0.28%,1,KARNATAKA-BANGALORE NORTH-1980 (7th LOK SABHA),5,loser,1980,0.28,KARNATAKA,Karnataka,0.25,0.03,0.39,0,0,0.0028,7.840000000000003e-06,2.506281556121145,Unaffiliated,99.99,530.0,34.45,-1.0695702838311538,-1.2078779841260325
68955,3310.0,UTTAR PRADESH,AZAMGARH,1980 (7th LOK SABHA),TRIPURARI PUJAN PRATAP SINGH ALIAS BACHCHA BABU,M,JNP,,,88514.0,23.38%,1,UTTAR PRADESH-AZAMGARH-1980 (7th LOK SABHA),3,2nd runner up,1980,23.38,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.2337999999999999,0.0546624399999999,3.40151060405624,Unaffiliated,99.99,1320.0,34.45,0.9910352690960618,-1.2078779841260325
68955,3310.0,UTTAR PRADESH,AZAMGARH,1980 (7th LOK SABHA),TRIPURARI PUJAN PRATAP SINGH ALIAS BACHCHA BABU,M,JNP,,,88514.0,23.38%,1,UTTAR PRADESH-AZAMGARH-1980 (7th LOK SABHA),3,2nd runner up,1980,23.38,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.2337999999999999,0.0546624399999999,3.40151060405624,Unaffiliated,99.99,1320.0,34.45,0.9910352690960618,-1.2078779841260325
59391,2571.0,RAJASTHAN,UDAIPUR,1980 (7th LOK SABHA),AJEEM MOHAMMAD,M,IND,,,5029.0,1.17%,1,RAJASTHAN-UDAIPUR-1980 (7th LOK SABHA),5,loser,1980,1.17,RAJASTHAN,Rajasthan,1.5,-0.33,1.53,0,0,0.0116999999999999,0.0001368899999999,2.2712051007450937,Unaffiliated,100.01,390.0,34.45,-1.4347408881473693,-1.2078779841260325
59392,2573.0,RAJASTHAN,UDAIPUR,1980 (7th LOK SABHA),DAGDU MAL,M,IND,,,4105.0,0.96%,1,RAJASTHAN-UDAIPUR-1980 (7th LOK SABHA),7,loser,1980,0.96,RAJASTHAN,Rajasthan,1.17,-0.2099999999999999,1.5,0,0,0.0096,9.215999999999998e-05,2.2712051007450937,Unaffiliated,100.01,390.0,34.45,-1.4347408881473693,-1.2078779841260325
59393,2574.0,RAJASTHAN,UDAIPUR,1980 (7th LOK SABHA),GAJENDRA TRIVEDI NIDAR,M,IND,,,2081.0,0.48%,1,RAJASTHAN-UDAIPUR-1980 (7th LOK SABHA),8,loser,1980,0.48,RAJASTHAN,Rajasthan,0.96,-0.48,1.17,0,0,0.0048,2.304e-05,2.2712051007450937,Unaffiliated,100.01,390.0,34.45,-1.4347408881473693,-1.2078779841260325
59394,2575.0,RAJASTHAN,UDAIPUR,1980 (7th LOK SABHA),HEERA LAL,M,IND,,,1317.0,0.31%,1,RAJASTHAN-UDAIPUR-1980 (7th LOK SABHA),9,loser,1980,0.31,RAJASTHAN,Rajasthan,0.48,-0.1699999999999999,0.96,0,0,0.0031,9.61e-06,2.2712051007450937,Unaffiliated,100.01,390.0,34.45,-1.4347408881473693,-1.2078779841260325
68958,3308.0,UTTAR PRADESH,AZAMGARH,1980 (7th LOK SABHA),CHANDRAJEET,M,JNP(S),,,159069.0,42.02%,1,UTTAR PRADESH-AZAMGARH-1980 (7th LOK SABHA),1,winner,1980,42.02,UTTAR PRADESH,Uttar Pradesh,,,,1,0,0.4202,0.17656804,3.40151060405624,Unaffiliated,99.99,1320.0,34.45,0.9910352690960618,-1.2078779841260325
68958,3308.0,UTTAR PRADESH,AZAMGARH,1980 (7th LOK SABHA),CHANDRAJEET,M,JNP(S),,,159069.0,42.02%,1,UTTAR PRADESH-AZAMGARH-1980 (7th LOK SABHA),1,winner,1980,42.02,UTTAR PRADESH,Uttar Pradesh,,,,1,0,0.4202,0.17656804,3.40151060405624,Unaffiliated,99.99,1320.0,34.45,0.9910352690960618,-1.2078779841260325
81448,3028.0,UTTAR PRADESH,PILIBHIT,1980 (7th LOK SABHA),MUNNI LAL PATEL,M,IND,,,3814.0,1.28%,1,UTTAR PRADESH-PILIBHIT-1980 (7th LOK SABHA),2,1st runner up,1980,1.28,UTTAR PRADESH,Uttar Pradesh,0.36,0.92,0.74,0,0,0.0128,0.00016384,1677.5708773695687,Unaffiliated,6.46,1320.0,34.45,0.9910352690960618,-1.2078779841260325
81448,3028.0,UTTAR PRADESH,PILIBHIT,1980 (7th LOK SABHA),MUNNI LAL PATEL,M,IND,,,3814.0,1.28%,1,UTTAR PRADESH-PILIBHIT-1980 (7th LOK SABHA),2,1st runner up,1980,1.28,UTTAR PRADESH,Uttar Pradesh,0.36,0.92,0.74,0,0,0.0128,0.00016384,1677.5708773695687,Unaffiliated,6.46,1320.0,34.45,0.9910352690960618,-1.2078779841260325
81449,3029.0,UTTAR PRADESH,PILIBHIT,1980 (7th LOK SABHA),RAM SWARUP S/O TULA RAM,M,IND,,,2592.0,0.87%,1,UTTAR PRADESH-PILIBHIT-1980 (7th LOK SABHA),3,2nd runner up,1980,0.87,UTTAR PRADESH,Uttar Pradesh,1.28,-0.41,0.36,0,0,0.0087,7.568999999999999e-05,1677.5708773695687,Unaffiliated,6.46,1320.0,34.45,0.9910352690960618,-1.2078779841260325
81449,3029.0,UTTAR PRADESH,PILIBHIT,1980 (7th LOK SABHA),RAM SWARUP S/O TULA RAM,M,IND,,,2592.0,0.87%,1,UTTAR PRADESH-PILIBHIT-1980 (7th LOK SABHA),3,2nd runner up,1980,0.87,UTTAR PRADESH,Uttar Pradesh,1.28,-0.41,0.36,0,0,0.0087,7.568999999999999e-05,1677.5708773695687,Unaffiliated,6.46,1320.0,34.45,0.9910352690960618,-1.2078779841260325
2371,155.0,ANDHRA PRADESH,KURNOOL,1980 (7th LOK SABHA),P. MALLIKARJUNA SASTRI,M,IND,,,13048.0,4.36%,1,ANDHRA PRADESH-KURNOOL-1980 (7th LOK SABHA),4,loser,1980,4.36,ANDHRA PRADESH,Andhra Pradesh,0.66,3.7,3.7,0,0,0.0436,0.00190096,1.626081964450108,Unaffiliated,99.99,700.0,34.45,-0.6261488357328923,-1.2078779841260325
2372,156.0,ANDHRA PRADESH,KURNOOL,1980 (7th LOK SABHA),GHULAM HUSSAIN,M,IND,,,3825.0,1.28%,1,ANDHRA PRADESH-KURNOOL-1980 (7th LOK SABHA),5,loser,1980,1.28,ANDHRA PRADESH,Andhra Pradesh,4.36,-3.08,0.66,0,0,0.0128,0.00016384,1.626081964450108,Unaffiliated,99.99,700.0,34.45,-0.6261488357328923,-1.2078779841260325
2373,157.0,ANDHRA PRADESH,KURNOOL,1980 (7th LOK SABHA),K. NEELAKANTA REDDY,M,IND,,,3184.0,1.06%,1,ANDHRA PRADESH-KURNOOL-1980 (7th LOK SABHA),6,loser,1980,1.06,ANDHRA PRADESH,Andhra Pradesh,1.28,-0.2199999999999999,4.36,0,0,0.0106,0.00011236,1.626081964450108,Unaffiliated,99.99,700.0,34.45,-0.6261488357328923,-1.2078779841260325
2374,158.0,ANDHRA PRADESH,KURNOOL,1980 (7th LOK SABHA),ISSAC N.,M,IND,,,1889.0,0.63%,1,ANDHRA PRADESH-KURNOOL-1980 (7th LOK SABHA),7,loser,1980,0.63,ANDHRA PRADESH,Andhra Pradesh,1.06,-0.43,1.28,0,0,0.0063,3.969e-05,1.626081964450108,Unaffiliated,99.99,700.0,34.45,-0.6261488357328923,-1.2078779841260325
2375,159.0,ANDHRA PRADESH,KURNOOL,1980 (7th LOK SABHA),M. ABBAS ALI,M,IND,,,535.0,0.18%,1,ANDHRA PRADESH-KURNOOL-1980 (7th LOK SABHA),8,loser,1980,0.18,ANDHRA PRADESH,Andhra Pradesh,0.63,-0.45,1.06,0,0,0.0018,3.24e-06,1.626081964450108,Unaffiliated,99.99,700.0,34.45,-0.6261488357328923,-1.2078779841260325
81450,3030.0,UTTAR PRADESH,PILIBHIT,1980 (7th LOK SABHA),INDRA DEV,M,IND,,,2119.0,0.71%,1,UTTAR PRADESH-PILIBHIT-1980 (7th LOK SABHA),4,loser,1980,0.71,UTTAR PRADESH,Uttar Pradesh,0.87,-0.16,1.28,0,0,0.0070999999999999,5.0409999999999993e-05,1677.5708773695687,Unaffiliated,6.46,1320.0,34.45,0.9910352690960618,-1.2078779841260325
81450,3030.0,UTTAR PRADESH,PILIBHIT,1980 (7th LOK SABHA),INDRA DEV,M,IND,,,2119.0,0.71%,1,UTTAR PRADESH-PILIBHIT-1980 (7th LOK SABHA),4,loser,1980,0.71,UTTAR PRADESH,Uttar Pradesh,0.87,-0.16,1.28,0,0,0.0070999999999999,5.0409999999999993e-05,1677.5708773695687,Unaffiliated,6.46,1320.0,34.45,0.9910352690960618,-1.2078779841260325
81451,3031.0,UTTAR PRADESH,PILIBHIT,1980 (7th LOK SABHA),SATYA KAR,M,IND,,,2114.0,0.71%,1,UTTAR PRADESH-PILIBHIT-1980 (7th LOK SABHA),5,loser,1980,0.71,UTTAR PRADESH,Uttar Pradesh,0.71,0.0,0.87,0,0,0.0070999999999999,5.0409999999999993e-05,1677.5708773695687,Unaffiliated,6.46,1320.0,34.45,0.9910352690960618,-1.2078779841260325
81432,3027.0,UTTAR PRADESH,PILIBHIT,1980 (7th LOK SABHA),BHAGWAT SARAN,M,INC(U),,,4224.0,1.41%,1,UTTAR PRADESH-PILIBHIT-1980 (7th LOK SABHA),1,winner,1980,1.41,UTTAR PRADESH,Uttar Pradesh,,,,1,0,0.0141,0.00019881,1677.5708773695687,Unaffiliated,6.46,1320.0,34.45,0.9910352690960618,-1.2078779841260325
40911,1930.0,MAHARASHTRA,AMRAVATI,1980 (7th LOK SABHA),KAMAL RAMKRISHNA GAWAI,F,RPI,,,86286.0,24.17%,1,MAHARASHTRA-AMRAVATI-1980 (7th LOK SABHA),2,1st runner up,1980,24.17,MAHARASHTRA,Maharashtra,41.48,-17.309999999999995,,0,0,0.2417,0.05841889,1.746050838959094,Unaffiliated,99.99,1420.0,34.45,1.2518714150362158,-1.2078779841260325
40900,1931.0,MAHARASHTRA,AMRAVATI,1980 (7th LOK SABHA),MUNEERKHAN USMANKHAN,M,JNP(S),,,7292.0,2.04%,1,MAHARASHTRA-AMRAVATI-1980 (7th LOK SABHA),3,2nd runner up,1980,2.04,MAHARASHTRA,Maharashtra,,,,0,0,0.0204,0.00041616,1.746050838959094,Unaffiliated,99.99,1420.0,34.45,1.2518714150362158,-1.2078779841260325
20717,853.0,GUJARAT,JUNAGADH,1980 (7th LOK SABHA),PATEL MOHANLAL LALJIBHAI,M,INC(I),,,159923.0,48.52%,1,GUJARAT-JUNAGADH-1980 (7th LOK SABHA),1,winner,1980,48.52,GUJARAT,Gujarat,,,,1,0,0.4852,0.23541904,2.2618214891769357,Unaffiliated,100.0,630.0,34.45,-0.808734137891,-1.2078779841260325
32034,1383.0,KERALA,ERNAKULAM,1980 (7th LOK SABHA),SREENIVASAN KOCHUNNY,M,IND,,,1981.0,0.50%,1,KERALA-ERNAKULAM-1980 (7th LOK SABHA),6,loser,1980,0.5,KERALA,Kerala,0.53,-0.03,1.07,0,0,0.005,2.5e-05,2.1931707994923424,Unaffiliated,100.0,360.0,34.45,-1.5129917319294155,-1.2078779841260325
81432,3027.0,UTTAR PRADESH,PILIBHIT,1980 (7th LOK SABHA),BHAGWAT SARAN,M,INC(U),,,4224.0,1.41%,1,UTTAR PRADESH-PILIBHIT-1980 (7th LOK SABHA),1,winner,1980,1.41,UTTAR PRADESH,Uttar Pradesh,,,,1,0,0.0141,0.00019881,1677.5708773695687,Unaffiliated,6.46,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69480,2992.0,UTTAR PRADESH,BADAUN,1980 (7th LOK SABHA),MOHAMMAD ASRAR AHMAD,M,INC(I),,,123603.0,38.28%,1,UTTAR PRADESH-BADAUN-1980 (7th LOK SABHA),1,winner,1980,38.28,UTTAR PRADESH,Uttar Pradesh,,,,1,0,0.3828,0.14653584,3.0565607395165317,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69480,2992.0,UTTAR PRADESH,BADAUN,1980 (7th LOK SABHA),MOHAMMAD ASRAR AHMAD,M,INC(I),,,123603.0,38.28%,1,UTTAR PRADESH-BADAUN-1980 (7th LOK SABHA),1,winner,1980,38.28,UTTAR PRADESH,Uttar Pradesh,,,,1,0,0.3828,0.14653584,3.0565607395165317,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69481,2995.0,UTTAR PRADESH,BADAUN,1980 (7th LOK SABHA),ASHA RAM,M,IND,,,4812.0,1.49%,1,UTTAR PRADESH-BADAUN-1980 (7th LOK SABHA),4,loser,1980,1.49,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.0149,0.00022201,3.0565607395165317,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69481,2995.0,UTTAR PRADESH,BADAUN,1980 (7th LOK SABHA),ASHA RAM,M,IND,,,4812.0,1.49%,1,UTTAR PRADESH-BADAUN-1980 (7th LOK SABHA),4,loser,1980,1.49,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.0149,0.00022201,3.0565607395165317,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69522,3762.0,UTTAR PRADESH,BAGHPAT,1980 (7th LOK SABHA),BANSH GOPAL,M,IND,,,1814.0,0.37%,1,UTTAR PRADESH-BAGHPAT-1980 (7th LOK SABHA),6,loser,1980,0.37,UTTAR PRADESH,Uttar Pradesh,0.55,-0.18,2.6,0,0,0.0037,1.369e-05,1.8975013417706368,Unaffiliated,100.01,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69522,3762.0,UTTAR PRADESH,BAGHPAT,1980 (7th LOK SABHA),BANSH GOPAL,M,IND,,,1814.0,0.37%,1,UTTAR PRADESH-BAGHPAT-1980 (7th LOK SABHA),6,loser,1980,0.37,UTTAR PRADESH,Uttar Pradesh,0.55,-0.18,2.6,0,0,0.0037,1.369e-05,1.8975013417706368,Unaffiliated,100.01,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69504,3761.0,UTTAR PRADESH,BAGHPAT,1980 (7th LOK SABHA),DHARAM PAL JATAV,M,FBL,,,2310.0,0.47%,1,UTTAR PRADESH-BAGHPAT-1980 (7th LOK SABHA),5,loser,1980,0.47,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.0046999999999999,2.2089999999999997e-05,1.8975013417706368,Unaffiliated,100.01,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69504,3761.0,UTTAR PRADESH,BAGHPAT,1980 (7th LOK SABHA),DHARAM PAL JATAV,M,FBL,,,2310.0,0.47%,1,UTTAR PRADESH-BAGHPAT-1980 (7th LOK SABHA),5,loser,1980,0.47,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.0046999999999999,2.2089999999999997e-05,1.8975013417706368,Unaffiliated,100.01,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69482,2996.0,UTTAR PRADESH,BADAUN,1980 (7th LOK SABHA),VISHWA NATH VAIDHYA,M,IND,,,4201.0,1.30%,1,UTTAR PRADESH-BADAUN-1980 (7th LOK SABHA),5,loser,1980,1.3,UTTAR PRADESH,Uttar Pradesh,1.49,-0.1899999999999999,,0,0,0.013,0.000169,3.0565607395165317,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69482,2996.0,UTTAR PRADESH,BADAUN,1980 (7th LOK SABHA),VISHWA NATH VAIDHYA,M,IND,,,4201.0,1.30%,1,UTTAR PRADESH-BADAUN-1980 (7th LOK SABHA),5,loser,1980,1.3,UTTAR PRADESH,Uttar Pradesh,1.49,-0.1899999999999999,,0,0,0.013,0.000169,3.0565607395165317,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69483,2994.0,UTTAR PRADESH,BADAUN,1980 (7th LOK SABHA),OMKAR SINGH,M,JNP,,,76566.0,23.72%,1,UTTAR PRADESH-BADAUN-1980 (7th LOK SABHA),3,2nd runner up,1980,23.72,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.2372,0.0562638399999999,3.0565607395165317,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69483,2994.0,UTTAR PRADESH,BADAUN,1980 (7th LOK SABHA),OMKAR SINGH,M,JNP,,,76566.0,23.72%,1,UTTAR PRADESH-BADAUN-1980 (7th LOK SABHA),3,2nd runner up,1980,23.72,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.2372,0.0562638399999999,3.0565607395165317,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69484,2993.0,UTTAR PRADESH,BADAUN,1980 (7th LOK SABHA),BRIJ PAL SINGH,M,JNP(S),,,113669.0,35.21%,1,UTTAR PRADESH-BADAUN-1980 (7th LOK SABHA),2,1st runner up,1980,35.21,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.3521,0.12397441,3.0565607395165317,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69484,2993.0,UTTAR PRADESH,BADAUN,1980 (7th LOK SABHA),BRIJ PAL SINGH,M,JNP(S),,,113669.0,35.21%,1,UTTAR PRADESH-BADAUN-1980 (7th LOK SABHA),2,1st runner up,1980,35.21,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.3521,0.12397441,3.0565607395165317,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
40813,1933.0,MAHARASHTRA,AMRAVATI,1980 (7th LOK SABHA),CHOUDHARI JANRAO SHAMRAO,M,IND,,,1608.0,0.45%,1,MAHARASHTRA-AMRAVATI-1980 (7th LOK SABHA),5,loser,1980,0.45,MAHARASHTRA,Maharashtra,0.57,-0.1199999999999999,1.18,0,0,0.0045,2.0250000000000004e-05,1.746050838959094,Unaffiliated,99.99,1420.0,34.45,1.2518714150362158,-1.2078779841260325
40814,1934.0,MAHARASHTRA,AMRAVATI,1980 (7th LOK SABHA),INDURKAR PRAKASHCHANDRA NARSAYYA,M,IND,,,1568.0,0.44%,1,MAHARASHTRA-AMRAVATI-1980 (7th LOK SABHA),6,loser,1980,0.44,MAHARASHTRA,Maharashtra,0.45,-0.01,0.57,0,0,0.0044,1.936e-05,1.746050838959094,Unaffiliated,99.99,1420.0,34.45,1.2518714150362158,-1.2078779841260325
40815,1935.0,MAHARASHTRA,AMRAVATI,1980 (7th LOK SABHA),MUNOT KHUSHAL ANRAJ,M,IND,,,934.0,0.26%,1,MAHARASHTRA-AMRAVATI-1980 (7th LOK SABHA),7,loser,1980,0.26,MAHARASHTRA,Maharashtra,0.44,-0.18,0.45,0,0,0.0026,6.76e-06,1.746050838959094,Unaffiliated,99.99,1420.0,34.45,1.2518714150362158,-1.2078779841260325
40816,1936.0,MAHARASHTRA,AMRAVATI,1980 (7th LOK SABHA),YETE PURUSHOTTAM VISHNU,M,IND,,,516.0,0.14%,1,MAHARASHTRA-AMRAVATI-1980 (7th LOK SABHA),8,loser,1980,0.14,MAHARASHTRA,Maharashtra,0.26,-0.12,0.44,0,0,0.0014,1.9600000000000007e-06,1.746050838959094,Unaffiliated,99.99,1420.0,34.45,1.2518714150362158,-1.2078779841260325
40817,1937.0,MAHARASHTRA,AMRAVATI,1980 (7th LOK SABHA),SIKCHI RAMRATAN KISHANGOPAL,M,IND,,,477.0,0.13%,1,MAHARASHTRA-AMRAVATI-1980 (7th LOK SABHA),9,loser,1980,0.13,MAHARASHTRA,Maharashtra,0.14,-0.01,0.26,0,0,0.0013,1.69e-06,1.746050838959094,Unaffiliated,99.99,1420.0,34.45,1.2518714150362158,-1.2078779841260325
2354,152.0,ANDHRA PRADESH,KURNOOL,1980 (7th LOK SABHA),K. VIJAYABHASKARA REDDI,M,INC(I),,,231889.0,77.53%,1,ANDHRA PRADESH-KURNOOL-1980 (7th LOK SABHA),1,winner,1980,77.53,ANDHRA PRADESH,Andhra Pradesh,,,,1,0,0.7753,0.60109009,1.626081964450108,Unaffiliated,99.99,700.0,34.45,-0.6261488357328923,-1.2078779841260325
59288,2540.0,RAJASTHAN,TONK,1980 (7th LOK SABHA),RAM KANWAR BAIRWA,M,JNP,,SC,117356.0,34.17%,1,RAJASTHAN-TONK (SC)-1980 (7th LOK SABHA),2,1st runner up,1980,34.17,RAJASTHAN,Rajasthan,,,,0,0,0.3417,0.11675889,2.979910752864916,Unaffiliated,100.0,390.0,34.45,-1.4347408881473693,-1.2078779841260325
59291,2541.0,RAJASTHAN,TONK,1980 (7th LOK SABHA),JAI NARAIN,M,JNP(S),,SC,60506.0,17.61%,1,RAJASTHAN-TONK (SC)-1980 (7th LOK SABHA),3,2nd runner up,1980,17.61,RAJASTHAN,Rajasthan,,,,0,0,0.1761,0.03101121,2.979910752864916,Unaffiliated,100.0,390.0,34.45,-1.4347408881473693,-1.2078779841260325
69515,3758.0,UTTAR PRADESH,BAGHPAT,1980 (7th LOK SABHA),RAM CHANDRA VIKAL,M,INC(I),,,157956.0,31.88%,1,UTTAR PRADESH-BAGHPAT-1980 (7th LOK SABHA),2,1st runner up,1980,31.88,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.3188,0.1016334399999999,1.8975013417706368,Unaffiliated,100.01,1320.0,34.45,0.9910352690960618,-1.2078779841260325
69515,3758.0,UTTAR PRADESH,BAGHPAT,1980 (7th LOK SABHA),RAM CHANDRA VIKAL,M,INC(I),,,157956.0,31.88%,1,UTTAR PRADESH-BAGHPAT-1980 (7th LOK SABHA),2,1st runner up,1980,31.88,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.3188,0.1016334399999999,1.8975013417706368,Unaffiliated,100.01,1320.0,34.45,0.9910352690960618,-1.2078779841260325
7315,270.0,ASSAM,SILCHAR,1980 (7th LOK SABHA),SANTOSH MOHAN DEV (RANA DEV),M,INC(I),,,192426.0,52.01%,1,ASSAM-SILCHAR-1980 (7th LOK SABHA),1,winner,1980,52.01,ASSAM,Assam,,,,1,0,0.5201,0.27050401,2.0353497509393392,Unaffiliated,99.99,210.0,34.45,-1.9042459508396463,-1.2078779841260325
7316,271.0,ASSAM,SILCHAR,1980 (7th LOK SABHA),RASHIDA HAQUE CHAUDHURY,F,INC(U),,,173820.0,46.98%,1,ASSAM-SILCHAR-1980 (7th LOK SABHA),2,1st runner up,1980,46.98,ASSAM,Assam,,,,0,0,0.4698,0.22071204,2.0353497509393392,Unaffiliated,99.99,210.0,34.45,-1.9042459508396463,-1.2078779841260325
75081,3255.0,UTTAR PRADESH,GORAKHPUR,1980 (7th LOK SABHA),DEEP NARAIN YADAV,M,JNP(S),,,92655.0,28.52%,1,UTTAR PRADESH-GORAKHPUR-1980 (7th LOK SABHA),2,1st runner up,1980,28.52,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.2852,0.08133904,3.826551746134006,Unaffiliated,99.99,1320.0,34.45,0.9910352690960618,-1.2078779841260325
75081,3255.0,UTTAR PRADESH,GORAKHPUR,1980 (7th LOK SABHA),DEEP NARAIN YADAV,M,JNP(S),,,92655.0,28.52%,1,UTTAR PRADESH-GORAKHPUR-1980 (7th LOK SABHA),2,1st runner up,1980,28.52,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.2852,0.08133904,3.826551746134006,Unaffiliated,99.99,1320.0,34.45,0.9910352690960618,-1.2078779841260325
32033,1382.0,KERALA,ERNAKULAM,1980 (7th LOK SABHA),I. VELAYUDHAN,M,IND,,,2082.0,0.53%,1,KERALA-ERNAKULAM-1980 (7th LOK SABHA),5,loser,1980,0.53,KERALA,Kerala,1.07,-0.54,2.49,0,0,0.0053,2.809e-05,2.1931707994923424,Unaffiliated,100.0,360.0,34.45,-1.5129917319294155,-1.2078779841260325
50812,2206.0,ORISSA,ASKA,1980 (7th LOK SABHA),KAKAKOTA SYAMBABU SUBUDHI,M,IND,,,6038.0,1.84%,1,ORISSA-ASKA-1980 (7th LOK SABHA),3,2nd runner up,1980,1.84,ORISSA,Odisha,14.07,-12.23,2.42,0,0,0.0184,0.00033856,3.70854170238456,Unaffiliated,66.91,320.0,34.45,-1.617326190305477,-1.2078779841260325
50813,2207.0,ORISSA,ASKA,1980 (7th LOK SABHA),ATUL KRUSHNA MISRA,M,IND,,,3474.0,1.06%,1,ORISSA-ASKA-1980 (7th LOK SABHA),4,loser,1980,1.06,ORISSA,Odisha,1.84,-0.78,14.07,0,0,0.0106,0.00011236,3.70854170238456,Unaffiliated,66.91,320.0,34.45,-1.617326190305477,-1.2078779841260325
